subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-027,NH,1,30,concatenate,attendright,0.0,100.0,0.16880070669223296,0.12315004845238724,0.04565065823984572,True
sub-027,NH,1,30,concatenate,attendright,0.0,100.0,0.07638571497824378,0.11264394819720974,-0.03625823321896596,False
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.09403581477870032,0.00868469584639761,0.08535111893230271,True
sub-027,NH,1,30,concatenate,attendright,1.0,75.0,0.03216002947649584,0.03426840373880471,-0.0021083742623088653,False
sub-027,NH,1,30,concatenate,attendright,0.0,100.0,0.022144092793693667,0.07667190344802895,-0.054527810654335276,False
sub-027,NH,1,30,concatenate,attendright,0.0,75.0,0.0005482459648893791,4.617177338805401e-06,0.0005436287875505737,True
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.11312922910662382,0.09480076797045595,0.018328461136167873,True
sub-027,NH,1,30,concatenate,attendleft,0.0,100.0,0.11015450165707104,0.04034141251645068,0.06981308914062036,True
sub-027,NH,1,30,concatenate,attendleft,1.0,75.0,0.08397461809454952,0.09933428234634854,-0.015359664251799021,False
sub-027,NH,1,30,concatenate,attendright,1.0,75.0,0.0055653374029806454,0.19810812931821056,-0.1925427919152299,False
sub-027,NH,1,30,concatenate,attendright,6.0,100.0,0.0750785137126733,0.06645152271074929,0.008626991001924003,True
sub-027,NH,1,30,concatenate,attendleft,1.0,100.0,0.05870189992113054,0.025687934671311263,0.03301396524981928,True
sub-027,NH,1,30,concatenate,attendright,3.0,50.0,0.1363626599690802,0.07435138240441748,0.06201127756466272,True
sub-028,NH,1,30,concatenate,attendright,60.0,100.0,0.030292272995825605,0.03211842852573011,-0.0018261555299045051,False
sub-028,NH,1,30,concatenate,attendleft,66.0,100.0,0.11259978504971295,0.06964187123598847,0.04295791381372448,True
sub-028,NH,1,30,concatenate,attendright,64.0,100.0,0.0715838861123255,0.1626686896151671,-0.0910848035028416,False
sub-028,NH,1,30,concatenate,attendright,77.0,100.0,0.18961161398301254,0.0181434825716256,0.17146813141138695,True
sub-028,NH,1,30,concatenate,attendleft,75.0,75.0,0.1302046684969251,0.22848641277232412,-0.09828174427539901,False
sub-028,NH,1,30,concatenate,attendleft,75.0,100.0,0.0979579949746789,0.16906834675597335,-0.07111035178129445,False
sub-028,NH,1,30,concatenate,attendleft,74.0,100.0,0.16131101713007343,0.05263583919002838,0.10867517794004505,True
sub-028,NH,1,30,concatenate,attendleft,72.0,75.0,0.19756010610473446,0.0392451775362324,0.15831492856850204,True
sub-028,NH,1,30,concatenate,attendleft,64.0,100.0,0.06467322608612895,0.0765321308123241,-0.011858904726195149,False
sub-028,NH,1,30,concatenate,attendright,74.0,100.0,0.28396093622075147,0.024632394739078745,0.2593285414816727,True
sub-028,NH,1,30,concatenate,attendleft,76.0,100.0,0.07821185022507757,0.04293489171227579,0.03527695851280178,True
sub-028,NH,1,30,concatenate,attendleft,75.0,100.0,0.17987772151958584,0.007987881170783907,0.17188984034880192,True
sub-028,NH,1,30,concatenate,attendleft,77.0,100.0,0.044546438970184864,0.08735126704506849,-0.04280482807488362,False
sub-028,NH,1,30,concatenate,attendright,77.0,100.0,0.008958985867110456,0.005249620121125465,0.003709365745984991,True
sub-028,NH,1,30,concatenate,attendright,75.0,75.0,0.03015251069913646,0.10258357178140969,-0.07243106108227322,False
