subject,group,window_size,window_dur_s,strategy,attend_side,difficulty,score,r_att,r_ign,delta_r,correct
sub-025,NH,1,50,concatenate,attendleft,35.0,100.0,0.20136177022229046,0.0146432196215653,0.18671855060072515,True
sub-025,NH,1,50,concatenate,attendleft,61.0,100.0,0.08617643665484133,0.10308835380992183,-0.016911917155080503,False
sub-025,NH,1,50,concatenate,attendleft,39.0,100.0,0.0819458982025681,0.009069790097637547,0.07287610810493056,True
sub-025,NH,1,50,concatenate,attendright,55.0,100.0,0.11304004477892958,0.02402550034239951,0.08901454443653006,True
sub-025,NH,1,50,concatenate,attendleft,35.0,100.0,0.028040238551509156,0.06959898427179957,-0.04155874572029042,False
sub-025,NH,1,50,concatenate,attendleft,41.0,75.0,0.13975378442189337,0.014677869581023937,0.12507591484086944,True
sub-025,NH,1,50,concatenate,attendright,42.0,100.0,0.006756601763333235,0.029384353163679898,-0.022627751400346664,False
sub-025,NH,1,50,concatenate,attendleft,40.0,100.0,0.09403299578464389,0.10275894007909553,-0.008725944294451643,False
sub-025,NH,1,50,concatenate,attendleft,82.0,100.0,0.03880478479585952,0.019190185861778515,0.019614598934081004,True
sub-025,NH,1,50,concatenate,attendleft,78.0,100.0,0.023071483482335946,0.08381989422182672,-0.06074841073949077,False
sub-025,NH,1,50,concatenate,attendright,44.0,100.0,0.1721721027371012,0.09896400206456589,0.07320810067253532,True
sub-025,NH,1,50,concatenate,attendright,58.0,75.0,0.2579408802559245,0.06268223743311417,0.1952586428228103,True
sub-025,NH,1,50,concatenate,attendleft,66.0,100.0,0.1401391176180668,0.046989622965766885,0.09314949465229991,True
sub-025,NH,1,50,concatenate,attendright,77.0,75.0,0.18599415109843837,0.03946640433221504,0.14652774676622332,True
sub-025,NH,1,50,concatenate,attendleft,57.0,100.0,0.0028261585855626744,0.0828251073226432,-0.07999894873708052,False
sub-025,NH,1,50,concatenate,attendleft,75.0,75.0,0.0442906937335575,0.06361498150535375,-0.019324287771796247,False
sub-025,NH,1,50,concatenate,attendright,55.0,100.0,0.08151033655049582,0.028167186189120126,0.05334315036137569,True
sub-025,NH,1,50,concatenate,attendright,45.0,100.0,0.08849273851418608,0.005963931743531803,0.08252880677065429,True
sub-025,NH,1,50,concatenate,attendleft,44.0,100.0,0.014357811420986653,0.017677469924489632,-0.0033196585035029785,False
sub-026,NH,1,50,concatenate,attendright,0.0,100.0,0.0940930354978868,0.04627849998980487,0.047814535508081936,True
sub-026,NH,1,50,concatenate,attendright,0.0,100.0,0.0712764003909125,0.06349187188369862,0.007784528507213881,True
sub-026,NH,1,50,concatenate,attendright,0.0,100.0,0.02063433373758135,0.1057526166226461,-0.08511828288506475,False
sub-026,NH,1,50,concatenate,attendleft,0.0,75.0,0.011624407909785639,0.16812765789920506,-0.15650324998941942,False
sub-026,NH,1,50,concatenate,attendleft,0.0,100.0,0.003425216029733931,0.13603050321604312,-0.1326052871863092,False
sub-026,NH,1,50,concatenate,attendleft,0.0,100.0,0.10062727477203626,0.010937452635198281,0.08968982213683797,True
sub-026,NH,1,50,concatenate,attendleft,0.0,100.0,0.010894650070906611,0.04917408002468571,-0.038279429953779094,False
sub-026,NH,1,50,concatenate,attendright,0.0,75.0,0.055713171528378964,0.03661811132935911,0.019095060199019853,True
sub-026,NH,1,50,concatenate,attendleft,18.0,75.0,0.12675290348049256,0.10809886821036212,0.018654035270130445,True
sub-026,NH,1,50,concatenate,attendright,17.0,100.0,0.08355929736017749,0.014010924174578466,0.06954837318559902,True
sub-026,NH,1,50,concatenate,attendleft,17.0,100.0,0.06291871613131536,0.01329607376153149,0.04962264236978387,True
sub-026,NH,1,50,concatenate,attendright,18.0,100.0,0.09158790708216939,0.05203470388229499,0.039553203199874404,True
sub-026,NH,1,50,concatenate,attendright,17.0,100.0,0.005700283353295846,0.029658535738766527,-0.023958252385470682,False
sub-026,NH,1,50,concatenate,attendright,15.0,100.0,0.12970038424298394,0.059557456838736283,0.07014292740424766,True
sub-026,NH,1,50,concatenate,attendright,15.0,100.0,0.06765689562241346,0.12277848485873294,-0.055121589236319476,False
sub-026,NH,1,50,concatenate,attendleft,15.0,100.0,0.0446575310854013,0.03349312213159947,0.01116440895380183,True
sub-026,NH,1,50,concatenate,attendright,0.0,100.0,0.02618049661755309,0.07003385261627729,-0.0438533559987242,False
sub-026,NH,1,50,concatenate,attendleft,0.0,100.0,0.17432542355614486,0.1033970495567843,0.07092837399936056,True
sub-026,NH,1,50,concatenate,attendright,0.0,100.0,0.19986508841518616,0.017891709529092678,0.1819733788860935,True
sub-026,NH,1,50,concatenate,attendleft,0.0,100.0,0.0210651029781469,0.042757875176955076,-0.021692772198808177,False
sub-026,NH,1,50,concatenate,attendright,0.0,100.0,0.03541833427527506,0.025122851205354388,0.010295483069920675,True
sub-026,NH,1,50,concatenate,attendleft,0.0,100.0,0.018561465011788316,0.06998257271291887,-0.05142110770113055,False
sub-026,NH,1,50,concatenate,attendright,0.0,100.0,0.011252454652023153,0.04670485084358538,-0.03545239619156223,False
sub-026,NH,1,50,concatenate,attendleft,0.0,100.0,0.020338347773873604,0.08261334166555631,-0.06227499389168271,False
sub-026,NH,1,50,concatenate,attendleft,14.0,100.0,0.0066160514347487825,0.024328871975217374,-0.01771282054046859,False
sub-026,NH,1,50,concatenate,attendleft,13.0,100.0,0.10866427212743467,0.09601214677687578,0.012652125350558888,True
sub-026,NH,1,50,concatenate,attendleft,13.0,75.0,0.10343930669468077,0.07521869636722978,0.02822061032745099,True
sub-026,NH,1,50,concatenate,attendright,13.0,100.0,0.07126886031836059,0.12737645774999354,-0.05610759743163295,False
sub-026,NH,1,50,concatenate,attendright,11.0,100.0,0.042085834919908,0.007629541194210357,0.03445629372569764,True
sub-026,NH,1,50,concatenate,attendleft,13.0,100.0,0.28977247320470556,0.16697435436991429,0.12279811883479128,True
sub-026,NH,1,50,concatenate,attendleft,14.0,100.0,0.011922010879311605,0.051597557331963174,-0.03967554645265157,False
sub-026,NH,1,50,concatenate,attendright,13.0,50.0,0.009284022527830657,0.042361522421236024,-0.03307749989340537,False
sub-027,NH,1,50,concatenate,attendright,4.0,100.0,0.0013857717049472907,0.029504260070872288,-0.028118488365924996,False
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.004053230244810873,0.009874042639984502,-0.00582081239517363,False
sub-027,NH,1,50,concatenate,attendright,0.0,100.0,0.1343321349527201,0.01846684009145518,0.11586529486126491,True
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.027467489188586953,0.013807466455986343,0.01366002273260061,True
sub-027,NH,1,50,concatenate,attendright,0.0,100.0,0.02851875854878227,0.052102161983070494,-0.023583403434288223,False
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.12824848488575344,0.08588144566051732,0.04236703922523612,True
sub-027,NH,1,50,concatenate,attendleft,50.0,75.0,0.03325414524054358,0.03554200553092024,-0.002287860290376663,False
sub-027,NH,1,50,concatenate,attendleft,50.0,100.0,0.07229161747956345,0.02872963081515404,0.043561986664409406,True
sub-027,NH,1,50,concatenate,attendleft,0.0,75.0,0.04487828744223843,0.025378433957647342,0.019499853484591087,True
sub-027,NH,1,50,concatenate,attendright,0.0,100.0,0.059794444142056744,0.01286281001062559,0.04693163413143116,True
sub-027,NH,1,50,concatenate,attendleft,1.0,75.0,0.07312599469245668,0.00431423576785086,0.06881175892460581,True
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.08134327625972665,0.05793374303544845,0.023409533224278196,True
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.17952594703168068,0.09046739822535657,0.0890585488063241,True
sub-027,NH,1,50,concatenate,attendright,0.0,100.0,0.05756993310089005,0.034859564481507434,0.022710368619382616,True
sub-027,NH,1,50,concatenate,attendright,50.0,100.0,0.14037259933802032,0.04025469980526904,0.10011789953275128,True
sub-027,NH,1,50,concatenate,attendright,0.0,75.0,0.08293417074970724,0.053879820691392764,0.029054350058314478,True
sub-027,NH,1,50,concatenate,attendleft,50.0,100.0,0.04540386201677498,0.012374211668921073,0.033029650347853906,True
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.06216527216310216,0.027878143893030102,0.034287128270072055,True
sub-027,NH,1,50,concatenate,attendright,0.0,75.0,0.11719089980510061,0.09512723887102686,0.022063660934073748,True
sub-027,NH,1,50,concatenate,attendright,0.0,100.0,0.11677109477969827,0.010402801880426752,0.10636829289927152,True
sub-027,NH,1,50,concatenate,attendright,0.0,100.0,0.08482480589425254,0.15658261260869025,-0.07175780671443771,False
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.0006799447111098378,0.0014289085764353235,-0.0007489638653254857,False
sub-027,NH,1,50,concatenate,attendright,1.0,75.0,0.047505236597803605,0.019270904013120847,0.028234332584682758,True
sub-027,NH,1,50,concatenate,attendright,0.0,100.0,0.011940604654617796,0.042161811503474526,-0.03022120684885673,False
sub-027,NH,1,50,concatenate,attendright,0.0,75.0,0.02480057939940061,0.0080589024430091,0.01674167695639151,True
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.10816693495671166,0.05548638450496218,0.05268055045174948,True
sub-027,NH,1,50,concatenate,attendleft,0.0,100.0,0.12795264091540673,0.07172578276304764,0.05622685815235909,True
sub-027,NH,1,50,concatenate,attendleft,1.0,75.0,0.11440364023873303,0.11283427085109063,0.0015693693876424053,True
sub-027,NH,1,50,concatenate,attendright,1.0,75.0,0.056454600401873486,0.20381576834008838,-0.1473611679382149,False
sub-027,NH,1,50,concatenate,attendright,6.0,100.0,0.08467909060853193,0.0665965627392132,0.01808252786931873,True
sub-027,NH,1,50,concatenate,attendleft,1.0,100.0,0.06382777848130293,0.009849262208154706,0.053978516273148223,True
sub-027,NH,1,50,concatenate,attendright,3.0,50.0,0.08947521344690575,0.0748633193619081,0.014611894084997648,True
sub-028,NH,1,50,concatenate,attendright,60.0,100.0,0.0644316949216061,0.027689164390238594,0.0367425305313675,True
sub-028,NH,1,50,concatenate,attendleft,66.0,100.0,0.05916022537574032,0.01949698282685573,0.03966324254888459,True
sub-028,NH,1,50,concatenate,attendright,64.0,100.0,0.03858344065048584,0.12176417869786166,-0.08318073804737582,False
sub-028,NH,1,50,concatenate,attendright,77.0,100.0,0.18019010187786183,0.02236483106310597,0.15782527081475586,True
sub-028,NH,1,50,concatenate,attendleft,75.0,75.0,0.13811231254597373,0.13551235362011807,0.0025999589258556555,True
sub-028,NH,1,50,concatenate,attendleft,75.0,100.0,0.051635068677093166,0.11137918697384169,-0.05974411829674853,False
sub-028,NH,1,50,concatenate,attendleft,74.0,100.0,0.09374350207357982,0.14378257710683962,-0.0500390750332598,False
sub-028,NH,1,50,concatenate,attendleft,72.0,75.0,0.03600243346051083,0.007402287059891901,0.02860014640061893,True
sub-028,NH,1,50,concatenate,attendleft,64.0,100.0,0.014213221052222903,0.11011388620532936,-0.09590066515310645,False
sub-028,NH,1,50,concatenate,attendright,74.0,100.0,0.21548501558526986,0.028571730636109096,0.18691328494916076,True
sub-028,NH,1,50,concatenate,attendleft,76.0,100.0,0.06312115150621,0.00896778756218458,0.05415336394402542,True
sub-028,NH,1,50,concatenate,attendleft,75.0,100.0,0.13266684982589894,0.07272788615220108,0.05993896367369786,True
sub-028,NH,1,50,concatenate,attendleft,77.0,100.0,0.01310142622032578,0.09466060706676066,-0.08155918084643488,False
sub-028,NH,1,50,concatenate,attendright,77.0,100.0,0.014676598199698626,0.015979874531971933,-0.0013032763322733069,False
sub-028,NH,1,50,concatenate,attendright,75.0,75.0,0.055919895134760006,0.07146815769019281,-0.015548262555432804,False
